metric,cell_id,annotation,num_spots,gene,num_gene_spots,score,variance,experiment,sample
periph,325818244823054174243980190676709106460,Vip,355,Timp3,8,0.2796610169491525,0.08762346565659794,BICCN_mouse1,m1s2
periph,317890990307879412354929345217625509856,L23_IT,835,Timp3,2,-0.019184652278177457,0.1668660275616438,BICCN_mouse1,m1s2
periph,49437122385741018022408494309736552545,Pvalb,1055,Timp3,2,0.2182163187855788,0.16682449438121305,BICCN_mouse1,m1s2
periph,252705291236706654153941205444785502351,Lamp5,886,Timp3,1,-0.936723163841808,0.33408662900188346,BICCN_mouse1,m1s3
periph,63426091294571914100792089687051209201,L23_IT,947,Timp3,2,0.0507399577167019,0.16684247460096804,BICCN_mouse1,m1s4
periph,132544655810242121735778314283242609802,Oligo,225,Timp3,1,0.1875,0.33630952380952384,BICCN_mouse1,m1s5
periph,286474048673516534563101470073323125779,L6_IT,594,Timp3,1,0.11298482293423273,0.3344575604272065,BICCN_mouse1,m1s4
periph,135558720677351391999666922645680481250,L56_NP,964,Timp3,2,0.3312564901349948,0.16683937749338895,BICCN_mouse1,m1s4
periph,30745895020377879702188499566598244099,L5_IT,594,Timp3,1,-0.6593591905564924,0.3344575604272065,BICCN_mouse1,m1s1
periph,181188757814232820557921580888655892678,L23_IT,398,Timp3,1,-0.5969773299748111,0.3350125944584381,BICCN_mouse1,m1s6
periph,108129074948370438848443055292001147459,L23_IT,619,Timp3,1,-0.2459546925566343,0.3344120819848978,BICCN_mouse1,m1s4
periph,174616328805209743949657224518020699757,L6_IT,475,Timp3,1,0.6286919831223629,0.3347398030942337,BICCN_mouse1,m1s6
periph,330547673910367539436958668172843687499,L56_NP,625,Timp3,1,0.5769230769230769,0.3344017094017094,BICCN_mouse1,m1s2
periph,277549398095557376544022418260944007749,L5_ET,1034,Timp3,4,-0.3233301064859632,0.13320350973536416,BICCN_mouse1,m1s5
periph,244775812431443338596712541888776786064,L23_IT,733,Timp3,4,0.1953551912568306,0.13314969094329476,BICCN_mouse1,m1s6
periph,6625994761171815212155376115463716236,L5_IT,515,Timp3,2,0.9085603112840468,0.16698965919241782,BICCN_mouse1,m1s4
periph,164459100783040154589520245145117752996,Lamp5,824,Timp3,4,-0.03280680437424058,0.13317014331292473,BICCN_mouse1,m1s4
periph,19380303597821108852653025857516003832,L5_IT,742,Timp3,2,0.5856950067476383,0.16689098086924636,BICCN_mouse1,m1s2
periph,294294635413343287337867510515529700699,SMC,303,Timp3,15,-0.19205298013245034,0.0564681115637343,BICCN_mouse1,m1s1
periph,215629376559478963771929478746453579609,L23_IT,1066,Timp3,4,0.504225352112676,0.13320743238775362,BICCN_mouse1,m1s2
periph,227015321043220403930552166817762331996,L23_IT,535,Timp3,4,0.07677902621722846,0.1330808399612843,BICCN_mouse1,m1s4
periph,283126773234505307800221959107507676225,Pvalb,1352,Timp3,1,0.6506291635825314,0.33382679496669165,BICCN_mouse1,m1s2
periph,6763986609747366712214065438715088065,L6_CT,331,Timp3,2,-0.3818181818181817,0.16716865625956534,BICCN_mouse1,m1s2
periph,196382184381114974793796990250307772008,Pvalb,247,Timp3,1,0.5853658536585366,0.3360433604336045,BICCN_mouse1,m1s1
periph,281251604625484568199519079385474928503,Astro,309,Timp3,15,0.18831168831168832,0.05651434127369955,BICCN_mouse1,m1s2
periph,317375640216331314250553894147668243763,Oligo,269,Timp3,1,0.2835820895522388,0.33582089552238803,BICCN_mouse1,m1s4
periph,337143464599623139799810460039328155650,SMC,242,Timp3,33,-0.05394190871369295,0.024983336079908103,BICCN_mouse1,m1s1
periph,193476564104815363737395971322574138308,Oligo,232,Timp3,1,-0.9047619047619048,0.33621933621933603,BICCN_mouse1,m1s3
periph,29276217618607248119235721245559976206,L23_IT,659,Timp3,1,-0.8267477203647416,0.3343465045592706,BICCN_mouse1,m1s5
periph,216030211333417436550799957405297428262,VLMC,402,Timp3,37,-0.3615960099750624,0.02345549260680385,BICCN_mouse1,m1s1
periph,94381569661426809551967034242148171420,L5_ET,841,Timp3,1,0.9857142857142858,0.3341269841269844,BICCN_mouse1,m1s1
periph,67818122788598442886699309778149969466,OPC,507,Timp3,7,0.43478260869565216,0.11022755480566104,BICCN_mouse1,m1s2
periph,211683310714824337979243203508442414542,L6_CT,604,Timp3,1,0.7379767827529021,0.3344389165284688,BICCN_mouse1,m1s2
periph,28167970215122240114115589299744416461,L23_IT,392,Timp3,1,0.9232736572890026,0.33503836317135577,BICCN_mouse1,m1s6
periph,167570130216439776532935426954412240497,Astro,231,Timp3,9,0.5130434782608696,0.08851005327375844,BICCN_mouse1,m1s2
periph,311053079026549194214636322837067580134,L23_IT,596,Timp3,1,-0.9495798319327732,0.3344537815126051,BICCN_mouse1,m1s5
periph,26532497665337066515972465665445778746,L23_IT,465,Timp3,1,-0.004310344827586207,0.3347701149425285,BICCN_mouse1,m1s1
periph,256723717398505628874518113846471678742,L5_IT,583,Timp3,1,-0.986254295532646,0.3344788087056129,BICCN_mouse1,m1s5
periph,69945432480279815601101990708324140607,Oligo,337,Timp3,1,0.3869047619047619,0.33531746031746024,BICCN_mouse1,m1s5
periph,123612413586824028589079447981361229712,Oligo,219,Timp3,7,-0.009174311926605505,0.10904431912764544,BICCN_mouse1,m1s2
periph,132245943306008722271036846515631752542,L5_IT,507,Timp3,2,0.7134387351778656,0.16699474553057653,BICCN_mouse1,m1s3
periph,2174237034411841549997760559939521765,L6_CT,374,Timp3,2,-0.024128686327077747,0.1671110983332014,BICCN_mouse1,m1s5
periph,293412928226291386236029370328999156393,L23_IT,383,Timp3,4,0.5052356020942408,0.13297881088785946,BICCN_mouse1,m1s1
periph,57105721746436733125763203778113189333,Astro,243,Timp3,13,0.35537190082644626,0.06388452519181294,BICCN_mouse1,m1s2
periph,272376903907503944000345827432127655545,L23_IT,458,Timp3,4,0.9387308533916848,0.13303774497364124,BICCN_mouse1,m1s6
periph,139230152200317948071470596605799475635,L5_IT,1143,Timp3,1,-0.9859894921190894,0.3339171044950377,BICCN_mouse1,m1s2
periph,132152527073058745462183572436858501964,Oligo,399,Timp3,6,0.5175879396984925,0.10632848376844732,BICCN_mouse1,m1s3
periph,283007106147026743109965216540482346762,Endo,334,Timp3,10,-0.4624624624624625,0.07415277685547964,BICCN_mouse1,m1s1
periph,107713848292179956768932790181295042484,L23_IT,470,Timp3,2,0.7505330490405118,0.16702051727351674,BICCN_mouse1,m1s5
periph,328304815369165900550758362292768046821,L6b,630,Timp3,2,0.8887122416534181,0.16693079500523594,BICCN_mouse1,m1s1
periph,191797334433092423535806877298774303432,VLMC,236,Timp3,4,0.23404255319148934,0.13275147125396106,BICCN_mouse1,m1s1
periph,243000677247840515101329975047962227807,Sst,927,Timp3,20,-0.10907127429805616,0.04249338322828431,BICCN_mouse1,m1s2
periph,65444405588004413882613512804781782053,L6_CT,513,Timp3,1,0.515625,0.3346354166666668,BICCN_mouse1,m1s5
periph,30651995743503777254715498644513143529,Endo,238,Timp3,13,-0.20675105485232068,0.06382524168135445,BICCN_mouse1,m1s4
periph,17759911124633059130683007659662266942,Sst,482,Timp3,5,-0.6923076923076923,0.1422582025492628,BICCN_mouse1,m1s4
periph,159380855748526951034228519594258591461,L6_CT,229,Timp3,1,-0.4035087719298245,0.3362573099415205,BICCN_mouse1,m1s4
periph,97758105518446718497104532174162244027,L6_IT,481,Timp3,1,-0.14166666666666666,0.3347222222222222,BICCN_mouse1,m1s3
periph,243909247979861615572791437542230834241,L23_IT,429,Timp3,1,0.7102803738317757,0.3348909657320878,BICCN_mouse1,m1s3
periph,278303787633470982968774110986861491884,L6_IT_Car3,448,Timp3,1,0.7360178970917226,0.33482475764354985,BICCN_mouse1,m1s4
periph,230591893567241376879564564856982847288,Oligo,334,Timp3,1,0.15915915915915915,0.3353353353353351,BICCN_mouse1,m1s3
periph,85086897323969049793513818734812381664,OPC,417,Timp3,11,0.5913461538461539,0.07543489701866185,BICCN_mouse1,m1s2
periph,160745938780787450614791142256839118052,L6_CT,526,Timp3,3,0.2609523809523809,0.19999709750566907,BICCN_mouse1,m1s6
periph,41271846934784999070386188968541600166,L6_CT,612,Timp3,4,0.8412438625204582,0.13311296891058,BICCN_mouse1,m1s2
periph,274827151992592015352158361183115255823,Lamp5,567,Timp3,2,-0.3303886925795053,0.16696009023294914,BICCN_mouse1,m1s2
periph,298851702321008992226299791321301937701,L23_IT,803,Timp3,3,0.970074812967581,0.19999875622664048,BICCN_mouse1,m1s4
periph,203229364527791692038964367124208145582,Astro,244,Timp3,7,-0.34156378600823045,0.10925954151072276,BICCN_mouse1,m1s4
periph,224456811116099303086535322112569012408,VLMC,338,Timp3,11,-0.002967359050445104,0.07508346332321186,BICCN_mouse1,m1s5
periph,69946578553168365115057541166997767991,L6_CT,440,Timp3,1,0.5763097949886105,0.3348519362186785,BICCN_mouse1,m1s4
periph,62410337231951048221852568789283527020,L6_IT,408,Timp3,1,-0.022113022113022112,0.3349713349713349,BICCN_mouse1,m1s3
periph,28800256242857817246942581739755289336,L6_IT,861,Timp3,1,-0.9674418604651164,0.334108527131783,BICCN_mouse1,m1s5
periph,156758394729494125958866627759816153692,L5_IT,479,Timp3,2,0.28661087866108786,0.16701388281017487,BICCN_mouse1,m1s6
periph,303899026384933821005980137922691027687,L56_NP,639,Timp3,2,0.8307210031347962,0.16692708077423302,BICCN_mouse1,m1s2
periph,212131753204355236688628816724858595106,L23_IT,524,Timp3,3,-0.7361376673040153,0.1999970752644142,BICCN_mouse1,m1s5
periph,14227478573037539812660052284581364069,L6_IT,267,Timp3,4,0.3947368421052632,0.13282077373885834,BICCN_mouse1,m1s2
periph,200176879305929545735331406668602862211,L5_IT,1217,Timp3,2,-0.3569078947368421,0.16680350264023525,BICCN_mouse1,m1s2
periph,211393944850086262330485450769813949786,L6_IT,792,Timp3,3,0.7471554993678887,0.19999872139317007,BICCN_mouse1,m1s4
periph,128830733386269631135789533506511887173,L6_IT,252,Timp3,1,0.8725099601593626,0.33598937583001354,BICCN_mouse1,m1s3
periph,219994060954079109283662805306740827622,L6_CT,494,Timp3,1,0.8539553752535497,0.3346855983772821,BICCN_mouse1,m1s2
periph,219958219006391928247744327945960881669,L23_IT,399,Timp3,1,0.4221105527638191,0.3350083752093804,BICCN_mouse1,m1s4
periph,62018433777735049515212668369316377225,VLMC,538,Timp3,23,0.13594040968342644,0.0385041387943919,BICCN_mouse1,m1s5
periph,272546482478737691920085024610096532148,Astro,280,Timp3,21,0.3763440860215054,0.040650869693684366,BICCN_mouse1,m1s2
periph,269058099708018407549023678352934315832,SMC,204,Timp3,8,-0.009852216748768471,0.08666930902364915,BICCN_mouse1,m1s2
periph,339341479257083983826964906513601035567,L5_IT,1063,Timp3,1,-0.3408662900188324,0.3339610797237914,BICCN_mouse1,m1s4
periph,161106827028105863081668442138844540423,Oligo,231,Timp3,3,0.08695652173913042,0.19998487712665397,BICCN_mouse1,m1s4
periph,253729108943121678898506882369008460746,VLMC,285,Timp3,9,0.30985915492957744,0.08897044237254514,BICCN_mouse1,m1s4
periph,144488413221131166512813046582738520865,L6_IT,843,Timp3,1,-0.6318289786223278,0.3341250989707051,BICCN_mouse1,m1s5
periph,250240903592791316257102540711531372085,L5_ET,658,Timp3,1,-0.0928462709284627,0.3343480466768138,BICCN_mouse1,m1s6
periph,28851621106707653503477175282826425257,OPC,204,Timp3,2,0.15763546798029554,0.16747959588115865,BICCN_mouse1,m1s4
periph,24079651439288756606089100748756579935,L5_ET,643,Timp3,1,0.4049844236760125,0.3343717549325021,BICCN_mouse1,m1s4
periph,119894336443274115610977414251188259846,L5_IT,1083,Timp3,3,0.9519408502772644,0.19999931666216786,BICCN_mouse1,m1s2
periph,273362530533493968878442853286104340599,L6_IT,522,Timp3,1,0.8733205374280231,0.33461292386436364,BICCN_mouse1,m1s6
periph,282159646459140137027032951334160525642,Astro,314,Timp3,16,0.05431309904153354,0.050099881535155474,BICCN_mouse1,m1s1
periph,140758635312966047643275008651526762,Sst,841,Timp3,11,0.15714285714285714,0.07618829583115302,BICCN_mouse1,m1s4
periph,316364789580919027035562090356095051088,OPC,366,Timp3,3,0.5506849315068493,0.199993995121036,BICCN_mouse1,m1s6
periph,136946378568688109524324236821662521669,L23_IT,761,Timp3,1,0.7657894736842106,0.3342105263157896,BICCN_mouse1,m1s5
periph,126045761653791638798255436703947256658,OPC,284,Timp3,3,-0.1519434628975265,0.19999001111263734,BICCN_mouse1,m1s3
periph,26450015123350922056305321994122478538,VLMC,223,Timp3,5,-0.1981981981981982,0.1415469523577631,BICCN_mouse1,m1s3
periph,54278999231383725001051706735495325596,Oligo,286,Timp3,1,0.775438596491228,0.3356725146198833,BICCN_mouse1,m1s5
periph,7664217676859393034205886212220458124,L6_IT,775,Timp3,3,0.9198966408268734,0.1999986646101662,BICCN_mouse1,m1s2
periph,222972967461056779441772357074687471854,L23_IT,395,Timp3,1,0.649746192893401,0.33502538071066,BICCN_mouse1,m1s2
periph,19787727544545159546859437808973191367,L6_CT,616,Timp3,1,0.7658536585365854,0.33441734417344154,BICCN_mouse1,m1s4
periph,301702501177161840955405922633130230093,SMC,590,Timp3,66,-0.18166383701188452,0.012931484941658552,BICCN_mouse1,m1s4
periph,42762679122908849961317459359356784248,OPC,219,Timp3,1,-0.5688073394495413,0.33639143730886845,BICCN_mouse1,m1s5
periph,310358846160826431002227157851019182111,L5_IT,627,Timp3,1,1.0,0.3343982960596377,BICCN_mouse1,m1s6
periph,148481051300897926979577312881049528784,L6_IT_Car3,274,Timp3,1,-0.5164835164835165,0.335775335775336,BICCN_mouse1,m1s4
periph,3131288659511775505319044167314405904,L5_IT,1320,Timp3,1,0.200909780136467,0.3338387667424818,BICCN_mouse1,m1s2
periph,261389815652177660781896697307594142763,SMC,254,Timp3,11,-0.4308300395256917,0.07446669158303462,BICCN_mouse1,m1s1
periph,180400462048409124799480250643767063649,VLMC,457,Timp3,54,-0.12938596491228072,0.015562661887973525,BICCN_mouse1,m1s2
periph,108699052808880052053105607706562350138,L23_IT,431,Timp3,2,0.2906976744186047,0.16705246078961594,BICCN_mouse1,m1s1
periph,208239663248175853301711024936824144630,Pvalb,1516,Timp3,2,0.7795379537953795,0.16677653243872298,BICCN_mouse1,m1s5
periph,326428512370495791655760008114574070107,L23_IT,394,Timp3,4,0.9541984732824428,0.1329888830617226,BICCN_mouse1,m1s4
periph,139785943168201061651015477957075557519,VLMC,483,Timp3,26,-0.13070539419087138,0.032743042944313565,BICCN_mouse1,m1s2
periph,252814741953415993021017497334543497154,L5_ET,1047,Timp3,2,0.9435946462715104,0.1668256991641346,BICCN_mouse1,m1s3
periph,223978000031636705129372150515820255078,Sst,1216,Timp3,7,0.4452674897119341,0.1107444100097658,BICCN_mouse1,m1s4
periph,28675354827198248848329934367817422798,Pvalb,473,Timp3,3,0.7288135593220338,0.19999640907785127,BICCN_mouse1,m1s3
periph,218747469959182136445421548684514158513,L5_ET,998,Timp3,1,-0.9197592778335004,0.3340020060180541,BICCN_mouse1,m1s2
periph,154621648648290856218367223853702703375,L5_ET,1085,Timp3,2,0.26845018450184505,0.16682013452975875,BICCN_mouse1,m1s2
periph,139531109948236711601894006517036757783,L5_ET,1184,Timp3,7,0.2595097210481826,0.1107344656990278,BICCN_mouse1,m1s2
periph,227691515152651546449268296550277728238,L5_ET,985,Timp3,6,0.7093495934959351,0.10681509553553732,BICCN_mouse1,m1s5
periph,89114595632385809995251977817350304037,L6_IT,1001,Timp3,2,0.4,0.16683299999999954,BICCN_mouse1,m1s4
periph,288170330368099991786491298250861000011,L5_ET,743,Timp3,2,0.20080862533692725,0.1668906793760583,BICCN_mouse1,m1s6
periph,11825620408772807465078839797241413438,Pvalb,947,Timp3,2,-0.09830866807610994,0.16684247460096804,BICCN_mouse1,m1s2
periph,336938827706887504529145395825765207396,L23_IT,637,Timp3,1,0.889937106918239,0.33438155136268377,BICCN_mouse1,m1s1
periph,295810193433298299219449231313538680122,L6_IT,237,Timp3,1,-0.13559322033898305,0.33615819209039544,BICCN_mouse1,m1s2
periph,295980528076652824629382068499700862476,L6_IT,518,Timp3,1,0.7601547388781431,0.33462282398452625,BICCN_mouse1,m1s1
periph,324767804253038593732140741036815431543,Oligo,281,Timp3,2,-0.09285714285714286,0.16725765306122442,BICCN_mouse1,m1s4
periph,71678827048544163343261428797002731909,L6_CT,268,Timp3,1,-0.21348314606741567,0.3358302122347064,BICCN_mouse1,m1s2
periph,20440337297085024287455456819488046357,L6_IT,297,Timp3,1,0.3716216216216216,0.33558558558558543,BICCN_mouse1,m1s4
periph,216204918488135431211726193337577833449,L6b,607,Timp3,1,0.19471947194719472,0.3344334433443344,BICCN_mouse1,m1s5
periph,336716135222640993915834664283321969614,L23_IT,516,Timp3,2,-0.6135922330097088,0.16698903446759064,BICCN_mouse1,m1s4
periph,28724679765175310181628652521622856581,L6_IT,333,Timp3,3,0.7951807228915663,0.1999927420525476,BICCN_mouse1,m1s2
periph,135714405232789068228139884425912396856,Oligo,300,Timp3,2,0.6521739130434783,0.16722035174848893,BICCN_mouse1,m1s5
periph,164495384011920943042604077884495729770,L23_IT,788,Timp3,3,0.7687420584498094,0.19999870836286626,BICCN_mouse1,m1s5
periph,133101545687670771135302922258650541350,L23_IT,375,Timp3,1,0.2406417112299465,0.3351158645276291,BICCN_mouse1,m1s3
periph,105233482279230792353582998823187824025,SMC,451,Timp3,32,0.15333333333333332,0.02667377918619747,BICCN_mouse1,m1s4
periph,37622844652410475464351397075189105033,L56_NP,389,Timp3,1,0.9278350515463918,0.33505154639175244,BICCN_mouse1,m1s3
periph,101636382427533878180820311540448416829,L6_IT,398,Timp3,8,-0.0025188916876574307,0.08776148570195863,BICCN_mouse1,m1s5
periph,153447332158060376993772480731576825966,L56_NP,302,Timp3,1,0.6411960132890365,0.3355481727574752,BICCN_mouse1,m1s2
periph,339523602818395528202624862221307103840,L5_IT,219,Timp3,1,-0.6330275229357798,0.33639143730886845,BICCN_mouse1,m1s1
periph,39440867935572937744019936470237827495,L6b,627,Timp3,1,-0.6261980830670927,0.3343982960596377,BICCN_mouse1,m1s6
periph,228008703131295289372679728256846637754,L6_CT,399,Timp3,1,0.8291457286432161,0.3350083752093804,BICCN_mouse1,m1s6
periph,282804848030235688198218460664847809527,L56_NP,261,Timp3,3,0.8538461538461538,0.1999881656804733,BICCN_mouse1,m1s1
periph,279056288453052411640888264458208769449,L5_IT,800,Timp3,7,-0.08635794743429287,0.11055277169052054,BICCN_mouse1,m1s2
periph,164090770373685414362562625764382724913,L5_IT,438,Timp3,1,0.35469107551487417,0.3348588863463005,BICCN_mouse1,m1s4
periph,259057636192717302928141983084133240352,Sst,726,Timp3,2,0.35586206896551725,0.16689591755846234,BICCN_mouse1,m1s4
periph,148558374507557243466085103851837598562,VLMC,295,Timp3,10,0.25170068027210885,0.0739380476989807,BICCN_mouse1,m1s3
periph,50798336304480972888026747881734162901,L23_IT,615,Timp3,2,0.7850162866449512,0.16693722656650667,BICCN_mouse1,m1s5
periph,216936627729650283444451024219618462998,L23_IT,539,Timp3,1,0.4758364312267658,0.3345724907063199,BICCN_mouse1,m1s5
periph,324440871928420488018321045968420689465,L23_IT,348,Timp3,1,0.3314121037463977,0.33525456292026884,BICCN_mouse1,m1s6
periph,238453690528136752613294014375236993902,L5_IT,496,Timp3,1,-0.04646464646464647,0.3346801346801345,BICCN_mouse1,m1s1
periph,159958873059110781918964475862225270696,L5_ET,852,Timp3,1,0.7720329024676851,0.33411672542107296,BICCN_mouse1,m1s4
periph,291858619411920425120875807242644652655,Oligo,202,Timp3,3,0.07462686567164177,0.19998019850993776,BICCN_mouse1,m1s4
periph,89375702730562837726180466919819188965,L5_IT,350,Timp3,2,-0.6103151862464183,0.16714148488107658,BICCN_mouse1,m1s6
periph,207258258913747069291081136027703316217,VLMC,508,Timp3,24,0.16568047337278108,0.03538711116737093,BICCN_mouse1,m1s4
periph,59567538532762120876932961619474369414,L23_IT,272,Timp3,1,-0.12915129151291513,0.3357933579335794,BICCN_mouse1,m1s3
periph,43969766760472338242233977161929440980,L6_IT,953,Timp3,3,0.9831932773109244,0.19999911729397649,BICCN_mouse1,m1s2
periph,333589065920014948771717791617296388275,L23_IT,220,Timp3,2,0.1598173515981735,0.1674207515828832,BICCN_mouse1,m1s4
periph,101352046618284131518057764741436319530,L23_IT,1201,Timp3,2,-0.5241666666666667,0.16680532407407458,BICCN_mouse1,m1s4
periph,253404033654204901995416792702147706298,Lamp5,717,Timp3,1,0.7122905027932961,0.3342644320297956,BICCN_mouse1,m1s3
periph,253359980926044970190805961695706861534,L23_IT,316,Timp3,1,0.13015873015873014,0.3354497354497353,BICCN_mouse1,m1s1
periph,31020748583506366016314347698404748292,L5_IT,1002,Timp3,1,-0.8141858141858141,0.3339993339993341,BICCN_mouse1,m1s1
periph,327094032666668990895837970040637044126,L6_IT,619,Timp3,3,-0.0744336569579288,0.19999790534242404,BICCN_mouse1,m1s2
periph,223225785772050031434236458422527362993,L6_IT,850,Timp3,2,0.6101295641931684,0.16686251360176613,BICCN_mouse1,m1s5
periph,72934112905485627901608271880974829669,L23_IT,275,Timp3,3,0.7299270072992701,0.1999893441312803,BICCN_mouse1,m1s4
periph,87208916351139464216625103189402180934,SMC,380,Timp3,27,-0.09234828496042216,0.032286670624490324,BICCN_mouse1,m1s2
periph,236281102356290829239731059499149099227,SMC,231,Timp3,11,-0.21739130434782608,0.07421840919005382,BICCN_mouse1,m1s2
periph,153462356497041985745366350326055301034,L6_CT,488,Timp3,2,-0.9137577002053388,0.16700749254750868,BICCN_mouse1,m1s1
periph,121489007921559597893219144449940214657,L5_ET,374,Timp3,1,0.7426273458445041,0.3351206434316357,BICCN_mouse1,m1s2
periph,833192892901724021099693473079282221,L23_IT,286,Timp3,1,0.9789473684210528,0.3356725146198833,BICCN_mouse1,m1s3
periph,16280748212334310418296401719429311112,L6b,639,Timp3,2,0.06583072100313479,0.16692708077423302,BICCN_mouse1,m1s6
periph,240219169709534305347594804601391558023,L23_IT,650,Timp3,1,0.8366718027734977,0.3343605546995377,BICCN_mouse1,m1s4
periph,137948348861244847584417074337450534318,L23_IT,494,Timp3,1,0.5943204868154158,0.3346855983772821,BICCN_mouse1,m1s5
periph,310708502015008425365728429241622819922,Endo,243,Timp3,49,0.0743801652892562,0.015848590648608326,BICCN_mouse1,m1s5
periph,310795178759541513385927720920032651922,L23_IT,1123,Timp3,1,-0.966131907308378,0.3339275103980986,BICCN_mouse1,m1s5
periph,221836238641908254419278331774248953869,L23_IT,594,Timp3,1,-0.5716694772344013,0.3344575604272065,BICCN_mouse1,m1s2
periph,53435978350298572973987429374022169400,L5_ET,804,Timp3,2,0.7945205479452054,0.16687370471979546,BICCN_mouse1,m1s2
periph,202108292167830423990039531564950789065,Pvalb,214,Timp3,4,0.9107981220657276,0.13268972205691107,BICCN_mouse1,m1s2
periph,139117192838565528648636946039096419740,L6_IT,477,Timp3,1,-0.9033613445378152,0.3347338935574233,BICCN_mouse1,m1s6
periph,206652389201370467773005610629072106505,L6_CT,412,Timp3,1,0.8540145985401459,0.33495539334955393,BICCN_mouse1,m1s6
periph,100168912407247156362856978288134206436,Pvalb,779,Timp3,3,-0.07969151670951156,0.19999867830638174,BICCN_mouse1,m1s2
periph,116076413895957974636104702793934155229,OPC,366,Timp3,2,-0.6438356164383562,0.1671207856383315,BICCN_mouse1,m1s4
periph,22219942874692327829528116342906678039,L23_IT,393,Timp3,1,-0.9081632653061223,0.3350340136054423,BICCN_mouse1,m1s5
periph,27786511207238702518897427206187014801,L5_IT,637,Timp3,3,0.7452830188679245,0.19999802223013344,BICCN_mouse1,m1s5
periph,88783757056541632710601442140794368383,L23_IT,253,Timp3,1,0.8412698412698413,0.33597883597883604,BICCN_mouse1,m1s3
periph,232304809399854842265189646634037784321,SMC,412,Timp3,39,0.0413625304136253,0.022242898650415455,BICCN_mouse1,m1s2
periph,24661994390444602913050170594255382357,Pvalb,544,Timp3,2,0.08839779005524863,0.16697247291551492,BICCN_mouse1,m1s6
periph,171677629856533427065524268565025226533,Pvalb,308,Timp3,1,-0.2182410423452769,0.3355048859934856,BICCN_mouse1,m1s3
periph,73079461531139331884973156866095425540,L5_ET,1404,Timp3,1,0.9515324305060584,0.3338085055832742,BICCN_mouse1,m1s5
periph,43252599814442245133448522439978513689,L23_IT,479,Timp3,1,0.6401673640167364,0.3347280334728035,BICCN_mouse1,m1s4
periph,59074502929322095441962065239991680423,Astro,320,Timp3,25,0.4984326018808777,0.034465288491880214,BICCN_mouse1,m1s4
periph,12779598569961207808400667068916389760,L6_CT,504,Timp3,1,0.36779324055666,0.3346587143803844,BICCN_mouse1,m1s4
periph,244450516835197986721652103889437925089,L23_IT,874,Timp3,3,0.6403207331042382,0.19999895030893705,BICCN_mouse1,m1s2
periph,147990793304579156084915857629096477324,L6_IT,401,Timp3,2,-0.4125,0.16708124999999993,BICCN_mouse1,m1s3
periph,24136531606695965350408220242032485725,L5_IT,566,Timp3,1,0.4584070796460177,0.33451327433628314,BICCN_mouse1,m1s6
periph,124080424721011687749904662559780312062,Lamp5,506,Timp3,2,0.6891089108910889,0.1669953926085678,BICCN_mouse1,m1s5
periph,237908784756791589258066499927961414392,L5_IT,772,Timp3,4,0.8612191958495461,0.13315905194964686,BICCN_mouse1,m1s3
periph,42061113077136929838738460577018552353,L6_CT,308,Timp3,1,0.4657980456026058,0.3355048859934856,BICCN_mouse1,m1s3
periph,156541326711830139857590950700331130763,L5_IT,925,Timp3,1,-0.5541125541125541,0.33405483405483355,BICCN_mouse1,m1s4
periph,274692428403713336678949767103554400546,L5_IT,688,Timp3,1,0.9941775836972344,0.3343037360504608,BICCN_mouse1,m1s6
periph,269935352458999092096547152091481958713,Pvalb,495,Timp3,1,-0.2145748987854251,0.33468286099865074,BICCN_mouse1,m1s3
periph,264195164981921941830798573350965224,L23_IT,295,Timp3,1,0.8775510204081632,0.3356009070294785,BICCN_mouse1,m1s6
periph,135575339358262617992979803683689042461,L5_IT,404,Timp3,1,-0.09181141439205956,0.3349875930521093,BICCN_mouse1,m1s5
periph,151584411586009077170311010176083613089,SMC,797,Timp3,58,-0.2022613065326633,0.01524916016073896,BICCN_mouse1,m1s5
periph,58463761525611270648527652987626745500,L6_CT,509,Timp3,1,-0.4330708661417323,0.3346456692913388,BICCN_mouse1,m1s5
periph,73417186182205296125130045766153477205,L6_CT,526,Timp3,5,0.2,0.14230877874959513,BICCN_mouse1,m1s6
periph,228320261378710675576947524694888429716,VLMC,661,Timp3,40,-0.09696969696969696,0.02192242347452991,BICCN_mouse1,m1s2
periph,29213585975061966218609820638822383323,Sst,726,Timp3,3,0.13655172413793104,0.19999847800237813,BICCN_mouse1,m1s2
periph,287050751436577778469041989397456960365,Pvalb,1078,Timp3,1,0.9944289693593314,0.3339523367378521,BICCN_mouse1,m1s2
periph,249511231695679123239189531729218730693,L6_IT,226,Timp3,1,0.4844444444444445,0.3362962962962965,BICCN_mouse1,m1s1
periph,243087145483718586820996630723438387639,L5_IT,323,Timp3,1,0.9627329192546584,0.3354037267080747,BICCN_mouse1,m1s3
periph,181955680902037110199891287518793565189,L23_IT,982,Timp3,6,0.08053007135575943,0.1068140898121539,BICCN_mouse1,m1s3
periph,336053787357880270715098004104319963869,L23_IT,994,Timp3,1,-0.0755287009063444,0.3340046995636116,BICCN_mouse1,m1s5
periph,22418943091214482308993411859527791996,Sst,732,Timp3,8,-0.1121751025991792,0.0882785649069116,BICCN_mouse1,m1s4
periph,21327855459309780849526442332208994028,L23_IT,620,Timp3,1,-0.6898222940226171,0.33441033925686603,BICCN_mouse1,m1s4
periph,316353154517629407795429651063107002844,L23_IT,595,Timp3,1,-0.9427609427609428,0.3344556677890012,BICCN_mouse1,m1s5
